id_subsistema,ena_data,ena_bruta_regiao_mwmed,ena_armazenavel_regiao_mwmed,month,ena_bruta_regiao_percentualmlt,ena_armazenavel_regiao_percentualmlt,max,min
NE,2015-07-16,1855.0,1831.0,7,49.51390328533924,48.873292137712205,4116.0,1124.0
S,2015-07-16,62457.0,26280.0,7,574.7412954661622,241.83360143539946,62457.0,1124.0
SE/CO,2015-07-16,35210.0,33235.0,7,138.18745116165988,130.43623798232792,48928.0,12895.22753906
N,2015-07-17,2530.0,2530.0,7,48.22753805335997,48.22753805335997,7787.74707031,1199.0
NE,2015-07-17,1838.0,1813.0,7,49.06013705577009,48.392833776991935,4116.0,1124.0
S,2015-07-17,53504.0,28735.0,7,492.35407196345557,264.42498239140804,62457.0,1124.0
SE/CO,2015-07-17,33873.0,31258.0,7,132.94017418911972,122.67717547319413,48928.0,12895.22753906
N,2015-07-18,2484.0,2481.0,7,47.35067372511706,47.29348692110122,7787.74707031,1199.0
NE,2015-07-18,1850.0,1824.0,7,49.380442629583605,48.686447219654326,4116.0,1124.0
S,2015-07-18,44152.0,27121.0,7,406.2951739184078,249.57264476900565,62457.0,1124.0
SE/CO,2015-07-18,33094.0,29061.0,7,129.88286023129714,114.05468668585624,48928.0,12895.22753906
N,2015-07-19,2449.0,2439.0,7,46.68349434493224,46.49287166487944,7787.74707031,1199.0
NE,2015-07-19,1855.0,1830.0,7,49.51390328533924,48.84660000656108,4116.0,1124.0
S,2015-07-19,36704.0,16727.0,7,337.75724912804037,153.92506283142794,62457.0,1124.0
SE/CO,2015-07-19,32480.0,25605.0,7,127.47311598212761,100.49104478825055,48928.0,12895.22753906
N,2015-07-20,2426.0,2421.0,7,46.245062180810784,46.149750840784385,7787.74707031,1199.0
NE,2015-07-20,1884.0,1858.0,7,50.2879750887219,49.59397967879262,4116.0,1124.0
S,2015-07-20,33924.0,16144.0,7,312.17515582551334,148.56018499136562,62457.0,1124.0
SE/CO,2015-07-20,31693.0,28127.0,7,124.38440470509761,110.38904966838989,48928.0,12895.22753906
N,2015-07-21,2430.0,2430.0,7,46.32131125283191,46.32131125283191,7787.74707031,1199.0
NE,2015-07-21,1927.0,1903.0,7,51.435736728220334,50.7951255805933,4116.0,1124.0
S,2015-07-21,38794.0,10715.0,7,356.9898300641129,98.60148551675438,62457.0,1124.0
SE/CO,2015-07-21,30726.0,28647.0,7,120.58925374590065,112.42987541687222,48928.0,12895.22753906
N,2015-07-22,2463.0,2456.0,7,46.95036609700617,46.816930220969205,7787.74707031,1199.0
NE,2015-07-22,2087.0,2077.0,7,55.706477712400535,55.43955640088927,4116.0,1124.0
S,2015-07-22,36043.0,17034.0,7,331.67460032481364,156.75013572490846,62457.0,1124.0
SE/CO,2015-07-22,29820.0,26918.0,7,117.03350734566027,105.64412980316844,48928.0,12895.22753906
N,2015-07-23,2472.0,2446.0,7,47.121926509053694,46.6263075409164,7787.74707031,1199.0
NE,2015-07-23,2188.0,2164.0,7,58.40238295866429,57.761771811037256,4116.0,1124.0
S,2015-07-23,31674.0,17068.0,7,291.47022419577024,157.06301024731346,62457.0,1124.0
SE/CO,2015-07-23,28488.0,26098.0,7,111.80585369762474,102.42590458440783,48928.0,12895.22753906
N,2015-07-24,2532.0,2511.0,7,48.265662589370535,47.86535496125964,7787.74707031,1199.0
NE,2015-07-24,2144.0,2116.0,7,57.227929188014734,56.480549515783196,4116.0,1124.0
S,2015-07-24,30645.0,14892.0,7,282.00116879710106,137.03904081339303,62457.0,1124.0
SE/CO,2015-07-24,27027.0,25576.0,7,106.07191827736955,100.37722950612364,48928.0,12895.22753906
N,2015-07-25,2536.0,2505.0,7,48.341911661391656,47.75098135322796,7787.74707031,1199.0
NE,2015-07-25,2067.0,2041.0,7,55.17263508937801,54.478639679448726,4116.0,1124.0
S,2015-07-25,31523.0,12982.0,7,290.0806932286186,119.46285440769998,62457.0,1124.0
SE/CO,2015-07-25,25598.0,24750.0,7,100.46357213394406,97.13545629795746,48928.0,12895.22753906
N,2015-07-26,2558.0,2380.0,7,48.76128155750783,45.36819785256788,7787.74707031,1199.0
NE,2015-07-26,1992.0,1937.0,7,53.170725253043535,51.702658039731595,4116.0,1124.0
S,2015-07-26,29779.0,12321.0,7,274.0320706676088,113.38020560447323,62457.0,1124.0
SE/CO,2015-07-26,24422.0,21779.0,7,95.84816621045321,85.47527687730164,48928.0,12895.22753906
N,2015-07-27,2534.0,2505.0,7,48.30378712538109,47.75098135322796,7787.74707031,1199.0
NE,2015-07-27,1964.0,1908.0,7,52.423345580812004,50.928586236348934,4116.0,1124.0
S,2015-07-27,26821.0,17294.0,7,246.81198721837322,159.14270560212321,62457.0,1124.0
SE/CO,2015-07-27,23655.0,22788.0,7,92.83794823144177,89.43526376233757,48928.0,12895.22753906
N,2015-07-28,2496.0,2496.0,7,47.57942094118043,47.57942094118043,7787.74707031,1199.0
NE,2015-07-28,1946.0,1901.0,7,51.94288722009173,50.74174131829105,4116.0,1124.0
S,2015-07-28,24157.0,13821.0,7,222.2973481687574,127.1834933576353,62457.0,1124.0
SE/CO,2015-07-28,22916.0,22702.0,7,89.9376208696563,89.0977425808578,48928.0,12895.22753906
N,2015-07-29,2444.0,2418.0,7,46.58818300490584,46.09256403676854,7787.74707031,1199.0
NE,2015-07-29,1933.0,1904.0,7,51.59588951512709,50.82181771174443,4116.0,1124.0
S,2015-07-29,21838.0,15394.0,7,200.95746530236883,141.65854111478458,62457.0,1124.0
SE/CO,2015-07-29,22325.0,22106.0,7,87.6181439132081,86.75864229990496,48928.0,12895.22753906
N,2015-07-30,2404.0,2388.0,7,45.82569228469461,45.52069599661012,7787.74707031,1199.0
NE,2015-07-30,1921.0,1906.0,7,51.27558394131357,50.87520197404668,4116.0,1124.0
S,2015-07-30,20108.0,15636.0,7,185.03767342705524,143.8854715389614,62457.0,1124.0
SE/CO,2015-07-30,21819.0,21505.0,7,85.63226347333874,84.39991869444749,48928.0,12895.22753906
N,2015-07-31,2337.0,2333.0,7,44.548520328340814,44.47227125631969,7787.74707031,1199.0
NE,2015-07-31,1900.0,1885.0,7,50.71504918713992,50.31466721987303,4116.0,1124.0
S,2015-07-31,18626.0,12671.0,7,171.40002512693113,116.60097274687772,62457.0,1124.0
SE/CO,2015-07-31,21180.0,20917.0,7,83.12440260164603,82.09221573270207,48928.0,12895.22753906
N,2015-08-01,2462.0,2364.0,8,77.43089559896231,74.34875596910922,4161.96582031,799.0
NE,2015-08-01,1878.0,1854.0,8,57.50211969392123,56.767268324030866,3632.0,1100.0
S,2015-08-01,17579.0,14633.0,8,175.2144450403841,145.85090018066674,55968.0,1395.0
SE/CO,2015-08-01,20643.0,20486.0,8,100.83372961548952,100.066840328582,31891.0,10795.34375
N,2015-08-02,2417.0,2326.0,8,76.01562740158079,73.1536406024315,4161.96582031,799.0
NE,2015-08-02,1861.0,1834.0,8,56.98159997358222,56.154892182455555,3632.0,1100.0
S,2015-08-02,16087.0,13386.0,8,160.34329469052045,133.4217282729724,55968.0,1395.0
SE/CO,2015-08-02,20039.0,19898.0,8,97.88340395120836,97.19466898653347,31891.0,10795.34375
N,2015-08-03,2308.0,2226.0,8,72.58753332347888,70.0086001638059,4161.96582031,799.0
NE,2015-08-03,1843.0,1829.0,8,56.43046144616444,56.001798147061734,3632.0,1100.0
S,2015-08-03,14845.0,10757.0,8,147.96395907756425,107.21780449965367,55968.0,1395.0
SE/CO,2015-08-03,19543.0,19399.0,8,95.46061996199737,94.75723106190385,31891.0,10795.34375
N,2015-08-04,2213.0,2150.0,8,69.59974490678457,67.61836943045043,4161.96582031,799.0
NE,2015-08-04,1814.0,1792.0,8,55.54251604088025,54.86890228514741,3632.0,1100.0
S,2015-08-04,13873.0,11706.0,8,138.2757833804681,116.67673324095435,55968.0,1395.0
SE/CO,2015-08-04,19005.0,18843.0,8,92.83268087692575,92.04136836432055,31891.0,10795.34375
N,2015-08-05,2176.0,2113.0,8,68.43607994449309,66.45470446815895,4161.96582031,799.0
NE,2015-08-05,1788.0,1773.0,8,54.74642705683235,54.28714495065088,3632.0,1100.0
S,2015-08-05,13028.0,11343.0,8,129.85344956972094,113.05861824296473,55968.0,1395.0
SE/CO,2015-08-05,18468.0,18319.0,8,90.20962643699367,89.48181431120246,31891.0,10795.34375
N,2015-08-06,2181.0,2117.0,8,68.59333196642437,66.58050608570399,4161.96582031,799.0
NE,2015-08-06,1762.0,1745.0,8,53.950338072784454,53.429818352445444,3632.0,1100.0
S,2015-08-06,11890.0,10593.0,8,118.51070888731823,105.58317403224238,55968.0,1395.0
SE/CO,2015-08-06,18034.0,17887.0,8,88.08969044643405,87.37164761092191,31891.0,10795.34375
N,2015-08-07,2196.0,2128.0,8,69.06508803221821,66.92646053395279,4161.96582031,799.0
NE,2015-08-07,1754.0,1736.0,8,53.70538761615433,53.154249088736556,3632.0,1100.0
S,2015-08-07,10857.0,9723.0,8,108.21453039441666,96.91165874780447,55968.0,1395.0
SE/CO,2015-08-07,17702.0,17552.0,8,86.46798826010732,85.73529148917657,31891.0,10795.34375
N,2015-08-08,2189.0,2125.0,8,68.84493520151442,66.83210932079403,4161.96582031,799.0
NE,2015-08-08,1756.0,1728.0,8,53.76662523031187,52.909298632106434,3632.0,1100.0
S,2015-08-08,9732.0,8435.0,8,97.00136407833314,84.07382922325729,55968.0,1395.0
SE/CO,2015-08-08,17190.0,17016.0,8,83.9670499486637,83.11712169438404,31891.0,10795.34375
N,2015-08-09,2188.0,2139.0,8,68.81348479712815,67.27241498220161,4161.96582031,799.0
NE,2015-08-09,1769.0,1743.0,8,54.164669722335816,53.36858073828792,3632.0,1100.0
S,2015-08-09,8709.0,8249.0,8,86.80485817490786,82.21991905899816,55968.0,1395.0
SE/CO,2015-08-09,16750.0,16543.0,8,81.81780608726685,80.8066845433824,31891.0,10795.34375
N,2015-08-10,2139.0,2088.0,8,67.27241498220161,65.66844435850255,4161.96582031,799.0
NE,2015-08-10,1805.0,1791.0,8,55.26694677717136,54.83828347806865,3632.0,1100.0
S,2015-08-10,8001.0,7614.0,8,79.74803883998597,75.89070962725324,55968.0,1395.0
SE/CO,2015-08-10,16369.0,16191.0,8,79.95675628910274,79.08728945426492,31891.0,10795.34375
N,2015-08-11,2069.0,2041.0,8,65.07088667516369,64.19027535234852,4161.96582031,799.0
NE,2015-08-11,1814.0,1789.0,8,55.54251604088025,54.77704586391112,3632.0,1100.0
S,2015-08-11,7399.0,6677.0,8,73.74774895351283,66.55138799332413,55968.0,1395.0
SE/CO,2015-08-11,16206.0,16061.0,8,79.160559131358,78.45228558612494,31891.0,10795.34375
N,2015-08-12,2020.0,1983.0,8,63.52981686023715,62.36615189794568,4161.96582031,799.0
NE,2015-08-12,1752.0,1727.0,8,53.644150001996806,52.87867982502767,3632.0,1100.0
S,2015-08-12,7011.0,5871.0,8,69.88045248183248,58.51777728153451,55968.0,1395.0
SE/CO,2015-08-12,15956.0,15783.0,8,77.93939784647341,77.09435423733329,31891.0,10795.34375
N,2015-08-13,1984.0,1943.0,8,62.39760230233193,61.10813572249543,4161.96582031,799.0
NE,2015-08-13,1686.0,1663.0,8,51.62330873479829,50.91907617198669,3632.0,1100.0
S,2015-08-13,6594.0,5443.0,8,65.72410550067085,54.251790451948956,55968.0,1395.0
SE/CO,2015-08-13,15759.0,15614.0,8,76.97712275398436,76.2688492087513,31891.0,10795.34375
N,2015-08-14,1926.0,1901.0,8,60.57347884792908,59.787218738272685,4161.96582031,799.0
NE,2015-08-14,1663.0,1638.0,8,50.91907617198669,50.15360599501756,3632.0,1100.0
S,2015-08-14,6250.0,5663.0,8,62.2953684226862,56.44458742042751,55968.0,1395.0
SE/CO,2015-08-14,15519.0,15347.0,8,75.80480792049516,74.96464895649459,31891.0,10795.34375
N,2015-08-15,1846.0,1817.0,8,58.0574464970286,57.145384769827174,4161.96582031,799.0
NE,2015-08-15,1651.0,1627.0,8,50.551650487041506,49.81679911715114,3632.0,1100.0
S,2015-08-15,5881.0,4851.0,8,58.617449871010805,48.35117315495212,55968.0,1395.0
SE/CO,2015-08-15,15365.0,15209.0,8,75.05257256900627,74.29056792723829,31891.0,10795.34375
N,2015-08-16,1774.0,1742.0,8,55.79301738121817,54.78660444085798,4161.96582031,799.0
NE,2015-08-16,1642.0,1615.0,8,50.27608122333262,49.44937343220596,3632.0,1100.0
S,2015-08-16,5693.0,4761.0,8,56.74360518885641,47.45411984966544,55968.0,1395.0
SE/CO,2015-08-16,15133.0,14965.0,8,73.91933489663337,73.09871451319094,31891.0,10795.34375
N,2015-08-17,1683.0,1651.0,8,52.93103058206887,51.92461764170868,4161.96582031,799.0
NE,2015-08-17,1633.0,1608.0,8,50.00051195962373,49.2350417826546,3632.0,1100.0
S,2015-08-17,5620.0,4933.0,8,56.01599528567943,49.168488388657764,55968.0,1395.0
SE/CO,2015-08-17,14951.0,14818.0,8,73.0303294812374,72.3806716776788,31891.0,10795.34375
N,2015-08-18,1639.0,1612.0,8,51.547212789073605,50.6980518706447,4161.96582031,799.0
NE,2015-08-18,1687.0,1661.0,8,51.65392754187706,50.85783855782916,3632.0,1100.0
S,2015-08-18,5620.0,4904.0,8,56.01599528567943,48.8794378791765,55968.0,1395.0
SE/CO,2015-08-18,14774.0,14609.0,8,72.16574729153912,71.3597808435153,31891.0,10795.34375
N,2015-08-19,1663.0,1639.0,8,52.30202249434375,51.547212789073605,4161.96582031,799.0
NE,2015-08-19,1739.0,1713.0,8,53.24610550997286,52.45001652592496,3632.0,1100.0
S,2015-08-19,5551.0,4690.0,8,55.32825441829298,46.74644446438373,55968.0,1395.0
SE/CO,2015-08-19,14637.0,14496.0,8,71.49655090742237,70.80781594274747,31891.0,10795.34375
N,2015-08-20,1717.0,1686.0,8,54.000344331201575,53.02538179522764,4161.96582031,799.0
NE,2015-08-20,1795.0,1771.0,8,54.96075870638371,54.22590733649334,3632.0,1100.0
S,2015-08-20,5437.0,4274.0,8,54.19198689826318,42.60006474216973,55968.0,1395.0
SE/CO,2015-08-20,14466.0,14318.0,8,70.66127658856132,69.93834910790964,31891.0,10795.34375
N,2015-08-21,1764.0,1715.0,8,55.47851333735561,53.937443522429064,4161.96582031,799.0
NE,2015-08-21,1726.0,1716.0,8,52.84806101794891,52.54187294716125,3632.0,1100.0
S,2015-08-21,5261.0,4527.0,8,52.43774932348034,45.12178125592007,55968.0,1395.0
SE/CO,2015-08-21,14386.0,14249.0,8,70.27050497739826,69.6013085932815,31891.0,10795.34375
N,2015-08-22,1799.0,1723.0,8,56.57927749087457,54.189046757519115,4161.96582031,799.0
NE,2015-08-22,1710.0,1687.0,8,52.35816010468866,51.65392754187706,3632.0,1100.0
S,2015-08-22,5185.0,4496.0,8,51.68023764346047,44.81279622854355,55968.0,1395.0
SE/CO,2015-08-22,14229.0,14009.0,8,69.50361569049073,68.4289937597923,31891.0,10795.34375
N,2015-08-23,1793.0,1679.0,8,56.390575064557034,52.80522896452385,4161.96582031,799.0
NE,2015-08-23,1725.0,1701.0,8,52.81744221087014,52.082590840979776,3632.0,1100.0
S,2015-08-23,5191.0,4758.0,8,51.74004119714625,47.42421807282255,55968.0,1395.0
SE/CO,2015-08-23,14134.0,13923.0,8,69.03957440223459,68.00891427779202,31891.0,10795.34375
N,2015-08-24,1729.0,1689.0,8,54.37774918383665,53.119733008386405,4161.96582031,799.0
NE,2015-08-24,1755.0,1745.0,8,53.7360064232331,53.429818352445444,3632.0,1100.0
S,2015-08-24,5537.0,4978.0,8,55.188712793026156,49.61701504130111,55968.0,1395.0
SE/CO,2015-08-24,14046.0,13921.0,8,68.60972562995522,67.99914498751293,31891.0,10795.34375
N,2015-08-25,1656.0,1637.0,8,52.08186966363996,51.484311980301094,4161.96582031,799.0
NE,2015-08-25,1778.0,1768.0,8,54.4402389860447,54.13405091525705,3632.0,1100.0
S,2015-08-25,5615.0,4660.0,8,55.96615899094128,46.44742669595483,55968.0,1395.0
SE/CO,2015-08-25,14094.0,13975.0,8,68.84418859665307,68.26291582504801,31891.0,10795.34375
N,2015-08-26,1615.0,1605.0,8,50.792403083803464,50.4778990399409,4161.96582031,799.0
NE,2015-08-26,1733.0,1718.0,8,53.06239266750026,52.603110561318786,3632.0,1100.0
S,2015-08-26,6028.0,5013.0,8,60.08263693631239,49.96586910446815,55968.0,1395.0
SE/CO,2015-08-26,14241.0,14118.0,8,69.56223143216519,68.96142008000199,31891.0,10795.34375
N,2015-08-27,1578.0,1561.0,8,49.628738121511994,49.094081246945635,4161.96582031,799.0
NE,2015-08-27,1691.0,1672.0,8,51.77640277019212,51.19464543569558,3632.0,1100.0
S,2015-08-27,7374.0,6595.0,8,73.49856747982209,65.73407275961848,55968.0,1395.0
SE/CO,2015-08-27,14555.0,14395.0,8,71.09601000598023,70.3144667836541,31891.0,10795.34375
N,2015-08-28,1565.0,1544.0,8,49.219882864490664,48.55942437237928,4161.96582031,799.0
NE,2015-08-28,1622.0,1605.0,8,49.663705081757314,49.143185361418304,3632.0,1100.0
S,2015-08-28,8275.0,7245.0,8,82.47906779163652,72.21279107557784,55968.0,1395.0
SE/CO,2015-08-28,14705.0,14587.0,8,71.82870677691098,71.25231865044546,31891.0,10795.34375
N,2015-08-29,1533.0,1526.0,8,48.21346992413047,47.993317093426676,4161.96582031,799.0
NE,2015-08-29,1613.0,1590.0,8,49.388135818048426,48.68390325523683,3632.0,1100.0
S,2015-08-29,7526.0,7014.0,8,75.01359083986182,69.91035425867535,55968.0,1395.0
SE/CO,2015-08-29,14836.0,14723.0,8,72.46859529019049,71.91663038942266,31891.0,10795.34375
N,2015-08-30,1507.0,1496.0,8,47.39575941008781,47.049804961838994,4161.96582031,799.0
NE,2015-08-30,1598.0,1575.0,8,48.92885371186695,48.224621149055345,3632.0,1100.0
S,2015-08-30,6613.0,6380.0,8,65.91348342067582,63.59111208587807,55968.0,1395.0
SE/CO,2015-08-30,14831.0,14656.0,8,72.4441720644928,71.5893591650736,31891.0,10795.34375
N,2015-08-31,1476.0,1466.0,8,46.420796874113876,46.10629283025132,4161.96582031,799.0
NE,2015-08-31,1560.0,1534.0,8,47.76533904287387,46.96925005882597,3632.0,1100.0
S,2015-08-31,5999.0,5420.0,8,59.793586426831126,54.022543496153475,55968.0,1395.0
SE/CO,2015-08-31,14729.0,14587.0,8,71.9459382602599,71.25231865044546,31891.0,10795.34375
N,2015-09-01,1476.0,1466.0,9,65.27169817493355,64.8294779975966,5940.33984375,702.0
NE,2015-09-01,1506.0,1487.0,9,51.48412857585646,50.83459441719692,3222.0,862.0
S,2015-09-01,5679.0,4823.0,9,48.92531414579348,41.55076424109208,56370.0,1602.0
SE/CO,2015-09-01,14571.0,14445.0,9,74.3841971230105,73.74097367661015,38190.0,9069.08203125
N,2015-09-02,1447.0,1439.0,9,63.9892596606564,63.63548351878684,5940.33984375,702.0
NE,2015-09-02,1461.0,1438.0,9,49.94575820008386,49.15948000802231,3222.0,862.0
S,2015-09-02,5776.0,4689.0,9,49.760981599947726,40.39633703638415,56370.0,1602.0
SE/CO,2015-09-02,14387.0,14265.0,9,73.44488669334652,72.82208303889539,38190.0,9069.08203125
N,2015-09-03,1428.0,1402.0,9,63.1490413237162,61.99926886264013,5940.33984375,702.0
NE,2015-09-03,1512.0,1486.0,9,51.689244625959475,50.800408408846415,3222.0,862.0
S,2015-09-03,6270.0,5179.0,9,54.016855026259044,44.61774994912211,56370.0,1602.0
SE/CO,2015-09-03,14195.0,14044.0,9,72.4647366797841,71.69388953370115,38190.0,9069.08203125
N,2015-09-04,1403.0,1400.0,9,62.043490880373824,61.91082482717274,5940.33984375,702.0
NE,2015-09-04,1672.0,1649.0,9,57.15900596203984,56.37272776997829,3222.0,862.0
S,2015-09-04,6584.0,5263.0,9,56.72200534176867,45.341420734162895,56370.0,1602.0
SE/CO,2015-09-04,13959.0,13825.0,9,71.25996895478029,70.57590592448152,38190.0,9069.08203125
N,2015-09-05,1375.0,1372.0,9,60.80527438383037,60.67260833062929,5940.33984375,702.0
NE,2015-09-05,1664.0,1638.0,9,56.88551789523582,55.99668167812276,3222.0,862.0
S,2015-09-05,6272.0,4967.0,9,54.034085283045734,42.791342729733444,56370.0,1602.0
SE/CO,2015-09-05,13855.0,13744.0,9,70.72905436410065,70.16240513750986,38190.0,9069.08203125
N,2015-09-06,1367.0,1329.0,9,60.45149824196081,58.77106156808041,5940.33984375,702.0
NE,2015-09-06,1523.0,1498.0,9,52.065290717814996,51.21064050905244,3222.0,862.0
S,2015-09-06,5788.0,5603.0,9,49.86436314066784,48.270564387899434,56370.0,1602.0
SE/CO,2015-09-06,13939.0,13834.0,9,71.1578699950342,70.62185045636726,38190.0,9069.08203125
N,2015-09-07,1362.0,1329.0,9,60.23038815329234,58.77106156808041,5940.33984375,702.0
NE,2015-09-07,1386.0,1362.0,9,47.38180757379619,46.561343373384126,3222.0,862.0
S,2015-09-07,5869.0,5633.0,9,50.5621885405286,48.52901823969971,56370.0,1602.0
SE/CO,2015-09-07,14341.0,14210.0,9,73.21005908593051,72.54131089959365,38190.0,9069.08203125
N,2015-09-08,1361.0,1242.0,9,60.18616613555864,54.92374602524896,5940.33984375,702.0
NE,2015-09-08,1322.0,1298.0,9,45.19390303936404,44.373438838951984,3222.0,862.0
S,2015-09-08,7893.0,7152.0,9,67.99920840865433,61.61539826918735,56370.0,1602.0
SE/CO,2015-09-08,16724.0,16540.0,9,85.37515013967659,84.4358397100126,38190.0,9069.08203125
N,2015-09-09,1316.0,1242.0,9,58.19617533754238,54.92374602524896,5940.33984375,702.0
NE,2015-09-09,1294.0,1271.0,9,44.23669480554997,43.45041661348842,3222.0,862.0
S,2015-09-09,10032.0,9658.0,9,86.42696804201447,83.20491002290429,56370.0,1602.0
SE/CO,2015-09-09,18293.0,18078.0,9,93.38481353175699,92.28724971448656,38190.0,9069.08203125
N,2015-09-10,1292.0,1285.0,9,57.1348469119337,56.825292787797835,5940.33984375,702.0
NE,2015-09-10,1278.0,1255.0,9,43.68971867194194,42.90344047988038,3222.0,862.0
S,2015-09-10,10306.0,9570.0,9,88.78751322179039,82.44677872429013,56370.0,1602.0
SE/CO,2015-09-10,22013.0,21794.0,9,112.37522004452886,111.25723643530922,38190.0,9069.08203125
N,2015-09-11,1261.0,1259.0,9,55.763964362189164,55.675520326721774,5940.33984375,702.0
NE,2015-09-11,1266.0,1251.0,9,43.27948657173591,42.76669644647838,3222.0,862.0
S,2015-09-11,10297.0,9579.0,9,88.7099770662503,82.5243148798302,56370.0,1602.0
SE/CO,2015-09-11,26568.0,26308.0,9,135.62825812669982,134.3009716500007,38190.0,9069.08203125
N,2015-09-12,1243.0,1229.0,9,54.967968042982655,54.348859794710926,5940.33984375,702.0
NE,2015-09-12,1223.0,1200.0,9,41.80948821266431,41.023210020602754,3222.0,862.0
S,2015-09-12,9693.0,9152.0,9,83.50643951667128,78.84565505587285,56370.0,1602.0
SE/CO,2015-09-12,29335.0,29083.0,9,149.75364920757073,148.46720231477005,38190.0,9069.08203125
N,2015-09-13,1229.0,1218.0,9,54.348859794710926,53.86241759964029,5940.33984375,702.0
NE,2015-09-13,1192.0,1167.0,9,40.74972195379874,39.895071745036184,3222.0,862.0
S,2015-09-13,8910.0,8671.0,9,76.7607939846839,74.701778298675,56370.0,1602.0
SE/CO,2015-09-13,31686.0,31496.0,9,161.75538192572304,160.78544180813523,38190.0,9069.08203125
N,2015-09-14,1195.0,1181.0,9,52.845311191765305,52.226202943493576,5940.33984375,702.0
NE,2015-09-14,1207.0,1181.0,9,41.26251207905627,40.37367586194321,3222.0,862.0
S,2015-09-14,8263.0,7932.0,9,71.18680591419114,68.3351984159947,56370.0,1602.0
SE/CO,2015-09-14,32077.0,31922.0,9,163.751416588759,162.96014965072686,38190.0,9069.08203125
N,2015-09-15,1186.0,1135.0,9,52.44731303216205,50.191990127743615,5940.33984375,702.0
NE,2015-09-15,1289.0,1266.0,9,44.06576476379746,43.27948657173591,3222.0,862.0
